saleDate_SK,saleDate_NK,sale_calendarYear,sale_calendarQuarter,sale_calendarMonth,sale_calendarWeek,sale_calendarDay,sale_fiscalYear,sale_fiscalQuarter,sale_fiscalMonth,sale_fiscalWeek,sale_fiscalDay
1562,2009-04-11,2009,2,04,2,11,2009,2,04,2,11
1563,2009-04-12,2009,2,04,2,12,2009,2,04,2,12
1564,2009-04-13,2009,2,04,2,13,2009,2,04,2,13
1565,2009-04-14,2009,2,04,2,14,2009,2,04,2,14
1566,2009-04-15,2009,2,04,3,15,2009,2,04,3,15
1567,2009-04-16,2009,2,04,3,16,2009,2,04,3,16
1568,2009-04-17,2009,2,04,3,17,2009,2,04,3,17
1569,2009-04-18,2009,2,04,3,18,2009,2,04,3,18
1570,2009-04-19,2009,2,04,3,19,2009,2,04,3,19
1571,2009-04-20,2009,2,04,3,20,2009,2,04,3,20
1572,2009-04-21,2009,2,04,3,21,2009,2,04,3,21
1573,2009-04-22,2009,2,04,4,22,2009,2,04,4,22
1574,2009-04-23,2009,2,04,4,23,2009,2,04,4,23
1575,2009-04-24,2009,2,04,4,24,2009,2,04,4,24
1576,2009-04-25,2009,2,04,4,25,2009,2,04,4,25
1577,2009-04-26,2009,2,04,4,26,2009,2,04,4,26
1578,2009-04-27,2009,2,04,4,27,2009,2,04,4,27
1579,2009-04-28,2009,2,04,4,28,2009,2,04,4,28
1580,2009-04-29,2009,2,04,5,29,2009,2,04,5,29
1581,2009-04-30,2009,2,04,5,30,2009,2,04,5,30
1582,2009-05-01,2009,2,05,1,01,2009,2,05,1,01
1583,2009-05-02,2009,2,05,1,02,2009,2,05,1,02
1584,2009-05-03,2009,2,05,1,03,2009,2,05,1,03
1585,2009-05-04,2009,2,05,1,04,2009,2,05,1,04
1586,2009-05-05,2009,2,05,1,05,2009,2,05,1,05
1587,2009-05-06,2009,2,05,1,06,2009,2,05,1,06
1588,2009-05-07,2009,2,05,1,07,2009,2,05,1,07
1589,2009-05-08,2009,2,05,2,08,2009,2,05,2,08
1590,2009-05-09,2009,2,05,2,09,2009,2,05,2,09
1591,2009-05-10,2009,2,05,2,10,2009,2,05,2,10
1592,2009-05-11,2009,2,05,2,11,2009,2,05,2,11
1593,2009-05-12,2009,2,05,2,12,2009,2,05,2,12
1594,2009-05-13,2009,2,05,2,13,2009,2,05,2,13
1595,2009-05-14,2009,2,05,2,14,2009,2,05,2,14
1596,2009-05-15,2009,2,05,3,15,2009,2,05,3,15
1597,2009-05-16,2009,2,05,3,16,2009,2,05,3,16
1598,2009-05-17,2009,2,05,3,17,2009,2,05,3,17
1599,2009-05-18,2009,2,05,3,18,2009,2,05,3,18
1600,2009-05-19,2009,2,05,3,19,2009,2,05,3,19
1601,2009-05-20,2009,2,05,3,20,2009,2,05,3,20
1602,2009-05-21,2009,2,05,3,21,2009,2,05,3,21
1603,2009-05-22,2009,2,05,4,22,2009,2,05,4,22
1604,2009-05-23,2009,2,05,4,23,2009,2,05,4,23
1605,2009-05-24,2009,2,05,4,24,2009,2,05,4,24
1606,2009-05-25,2009,2,05,4,25,2009,2,05,4,25
1607,2009-05-26,2009,2,05,4,26,2009,2,05,4,26
1608,2009-05-27,2009,2,05,4,27,2009,2,05,4,27
1609,2009-05-28,2009,2,05,4,28,2009,2,05,4,28
1610,2009-05-29,2009,2,05,5,29,2009,2,05,5,29
1611,2009-05-30,2009,2,05,5,30,2009,2,05,5,30
1612,2009-05-31,2009,2,05,5,31,2009,2,05,5,31
1613,2009-06-01,2009,2,06,1,01,2009,2,06,1,01
1614,2009-06-02,2009,2,06,1,02,2009,2,06,1,02
1615,2009-06-03,2009,2,06,1,03,2009,2,06,1,03
1616,2009-06-04,2009,2,06,1,04,2009,2,06,1,04
1617,2009-06-05,2009,2,06,1,05,2009,2,06,1,05
1618,2009-06-06,2009,2,06,1,06,2009,2,06,1,06
1619,2009-06-07,2009,2,06,1,07,2009,2,06,1,07
1620,2009-06-08,2009,2,06,2,08,2009,2,06,2,08
1621,2009-06-09,2009,2,06,2,09,2009,2,06,2,09
1622,2009-06-10,2009,2,06,2,10,2009,2,06,2,10
1623,2009-06-11,2009,2,06,2,11,2009,2,06,2,11
1624,2009-06-12,2009,2,06,2,12,2009,2,06,2,12
1625,2009-06-13,2009,2,06,2,13,2009,2,06,2,13
1626,2009-06-14,2009,2,06,2,14,2009,2,06,2,14
1627,2009-06-15,2009,2,06,3,15,2009,2,06,3,15
1628,2009-06-16,2009,2,06,3,16,2009,2,06,3,16
1629,2009-06-17,2009,2,06,3,17,2009,2,06,3,17
1630,2009-06-18,2009,2,06,3,18,2009,2,06,3,18
1631,2009-06-19,2009,2,06,3,19,2009,2,06,3,19
1632,2009-06-20,2009,2,06,3,20,2009,2,06,3,20
1633,2009-06-21,2009,2,06,3,21,2009,2,06,3,21
1634,2009-06-22,2009,2,06,4,22,2009,2,06,4,22
1635,2009-06-23,2009,2,06,4,23,2009,2,06,4,23
1636,2009-06-24,2009,2,06,4,24,2009,2,06,4,24
1637,2009-06-25,2009,2,06,4,25,2009,2,06,4,25
1638,2009-06-26,2009,2,06,4,26,2009,2,06,4,26
1639,2009-06-27,2009,2,06,4,27,2009,2,06,4,27
1640,2009-06-28,2009,2,06,4,28,2009,2,06,4,28
1641,2009-06-29,2009,2,06,5,29,2009,2,06,5,29
1642,2009-06-30,2009,2,06,5,30,2009,2,06,5,30
1643,2009-07-01,2009,3,07,1,01,2009,3,07,1,01
1644,2009-07-02,2009,3,07,1,02,2009,3,07,1,02
1645,2009-07-03,2009,3,07,1,03,2009,3,07,1,03
1646,2009-07-04,2009,3,07,1,04,2009,3,07,1,04
1647,2009-07-05,2009,3,07,1,05,2009,3,07,1,05
1648,2009-07-06,2009,3,07,1,06,2009,3,07,1,06
1649,2009-07-07,2009,3,07,1,07,2009,3,07,1,07
1650,2009-07-08,2009,3,07,2,08,2009,3,07,2,08
1651,2009-07-09,2009,3,07,2,09,2009,3,07,2,09
1652,2009-07-10,2009,3,07,2,10,2009,3,07,2,10
1653,2009-07-11,2009,3,07,2,11,2009,3,07,2,11
1654,2009-07-12,2009,3,07,2,12,2009,3,07,2,12
1655,2009-07-13,2009,3,07,2,13,2009,3,07,2,13
1656,2009-07-14,2009,3,07,2,14,2009,3,07,2,14
1657,2009-07-15,2009,3,07,3,15,2009,3,07,3,15
1658,2009-07-16,2009,3,07,3,16,2009,3,07,3,16
1659,2009-07-17,2009,3,07,3,17,2009,3,07,3,17
1660,2009-07-18,2009,3,07,3,18,2009,3,07,3,18
1661,2009-07-19,2009,3,07,3,19,2009,3,07,3,19
1662,2009-07-20,2009,3,07,3,20,2009,3,07,3,20
1663,2009-07-21,2009,3,07,3,21,2009,3,07,3,21
1664,2009-07-22,2009,3,07,4,22,2009,3,07,4,22
1665,2009-07-23,2009,3,07,4,23,2009,3,07,4,23
1666,2009-07-24,2009,3,07,4,24,2009,3,07,4,24
1667,2009-07-25,2009,3,07,4,25,2009,3,07,4,25
1668,2009-07-26,2009,3,07,4,26,2009,3,07,4,26
1669,2009-07-27,2009,3,07,4,27,2009,3,07,4,27
1670,2009-07-28,2009,3,07,4,28,2009,3,07,4,28
1671,2009-07-29,2009,3,07,5,29,2009,3,07,5,29
1672,2009-07-30,2009,3,07,5,30,2009,3,07,5,30
1673,2009-07-31,2009,3,07,5,31,2009,3,07,5,31
1674,2009-08-01,2009,3,08,1,01,2009,3,08,1,01
1675,2009-08-02,2009,3,08,1,02,2009,3,08,1,02
1676,2009-08-03,2009,3,08,1,03,2009,3,08,1,03
1677,2009-08-04,2009,3,08,1,04,2009,3,08,1,04
1678,2009-08-05,2009,3,08,1,05,2009,3,08,1,05
1679,2009-08-06,2009,3,08,1,06,2009,3,08,1,06
1680,2009-08-07,2009,3,08,1,07,2009,3,08,1,07
1681,2009-08-08,2009,3,08,2,08,2009,3,08,2,08
1682,2009-08-09,2009,3,08,2,09,2009,3,08,2,09
1683,2009-08-10,2009,3,08,2,10,2009,3,08,2,10
1684,2009-08-11,2009,3,08,2,11,2009,3,08,2,11
1685,2009-08-12,2009,3,08,2,12,2009,3,08,2,12
1686,2009-08-13,2009,3,08,2,13,2009,3,08,2,13
1687,2009-08-14,2009,3,08,2,14,2009,3,08,2,14
1688,2009-08-15,2009,3,08,3,15,2009,3,08,3,15
1689,2009-08-16,2009,3,08,3,16,2009,3,08,3,16
1690,2009-08-17,2009,3,08,3,17,2009,3,08,3,17
1691,2009-08-18,2009,3,08,3,18,2009,3,08,3,18
1692,2009-08-19,2009,3,08,3,19,2009,3,08,3,19
1693,2009-08-20,2009,3,08,3,20,2009,3,08,3,20
1694,2009-08-21,2009,3,08,3,21,2009,3,08,3,21
1695,2009-08-22,2009,3,08,4,22,2009,3,08,4,22
1696,2009-08-23,2009,3,08,4,23,2009,3,08,4,23
1697,2009-08-24,2009,3,08,4,24,2009,3,08,4,24
1698,2009-08-25,2009,3,08,4,25,2009,3,08,4,25
1699,2009-08-26,2009,3,08,4,26,2009,3,08,4,26
1700,2009-08-27,2009,3,08,4,27,2009,3,08,4,27
1701,2009-08-28,2009,3,08,4,28,2009,3,08,4,28
1702,2009-08-29,2009,3,08,5,29,2009,3,08,5,29
1703,2009-08-30,2009,3,08,5,30,2009,3,08,5,30
1704,2009-08-31,2009,3,08,5,31,2009,3,08,5,31
1705,2009-09-01,2009,3,09,1,01,2009,3,09,1,01
1706,2009-09-02,2009,3,09,1,02,2009,3,09,1,02
1707,2009-09-03,2009,3,09,1,03,2009,3,09,1,03
1708,2009-09-04,2009,3,09,1,04,2009,3,09,1,04
1709,2009-09-05,2009,3,09,1,05,2009,3,09,1,05
1710,2009-09-06,2009,3,09,1,06,2009,3,09,1,06
1711,2009-09-07,2009,3,09,1,07,2009,3,09,1,07
1712,2009-09-08,2009,3,09,2,08,2009,3,09,2,08
1713,2009-09-09,2009,3,09,2,09,2009,3,09,2,09
1714,2009-09-10,2009,3,09,2,10,2009,3,09,2,10
1715,2009-09-11,2009,3,09,2,11,2009,3,09,2,11
1716,2009-09-12,2009,3,09,2,12,2009,3,09,2,12
1717,2009-09-13,2009,3,09,2,13,2009,3,09,2,13
1718,2009-09-14,2009,3,09,2,14,2009,3,09,2,14
1719,2009-09-15,2009,3,09,3,15,2009,3,09,3,15
1720,2009-09-16,2009,3,09,3,16,2009,3,09,3,16
1721,2009-09-17,2009,3,09,3,17,2009,3,09,3,17
1722,2009-09-18,2009,3,09,3,18,2009,3,09,3,18
1723,2009-09-19,2009,3,09,3,19,2009,3,09,3,19
1724,2009-09-20,2009,3,09,3,20,2009,3,09,3,20
1725,2009-09-21,2009,3,09,3,21,2009,3,09,3,21
1726,2009-09-22,2009,3,09,4,22,2009,3,09,4,22
1727,2009-09-23,2009,3,09,4,23,2009,3,09,4,23
1728,2009-09-24,2009,3,09,4,24,2009,3,09,4,24
1729,2009-09-25,2009,3,09,4,25,2009,3,09,4,25
1730,2009-09-26,2009,3,09,4,26,2009,3,09,4,26
1731,2009-09-27,2009,3,09,4,27,2009,3,09,4,27
1732,2009-09-28,2009,3,09,4,28,2009,3,09,4,28
1733,2009-09-29,2009,3,09,5,29,2009,3,09,5,29
1734,2009-09-30,2009,3,09,5,30,2009,3,09,5,30
1735,2009-10-01,2009,4,10,1,01,2009,4,10,1,01
1736,2009-10-02,2009,4,10,1,02,2009,4,10,1,02
1737,2009-10-03,2009,4,10,1,03,2009,4,10,1,03
1738,2009-10-04,2009,4,10,1,04,2009,4,10,1,04
1739,2009-10-05,2009,4,10,1,05,2009,4,10,1,05
1740,2009-10-06,2009,4,10,1,06,2009,4,10,1,06
1741,2009-10-07,2009,4,10,1,07,2009,4,10,1,07
1742,2009-10-08,2009,4,10,2,08,2009,4,10,2,08
1743,2009-10-09,2009,4,10,2,09,2009,4,10,2,09
1744,2009-10-10,2009,4,10,2,10,2009,4,10,2,10
1745,2009-10-11,2009,4,10,2,11,2009,4,10,2,11
1746,2009-10-12,2009,4,10,2,12,2009,4,10,2,12
1747,2009-10-13,2009,4,10,2,13,2009,4,10,2,13
1748,2009-10-14,2009,4,10,2,14,2009,4,10,2,14
1749,2009-10-15,2009,4,10,3,15,2009,4,10,3,15
1750,2009-10-16,2009,4,10,3,16,2009,4,10,3,16
1751,2009-10-17,2009,4,10,3,17,2009,4,10,3,17
1752,2009-10-18,2009,4,10,3,18,2009,4,10,3,18
1753,2009-10-19,2009,4,10,3,19,2009,4,10,3,19
1754,2009-10-20,2009,4,10,3,20,2009,4,10,3,20
1755,2009-10-21,2009,4,10,3,21,2009,4,10,3,21
1756,2009-10-22,2009,4,10,4,22,2009,4,10,4,22
1757,2009-10-23,2009,4,10,4,23,2009,4,10,4,23
1758,2009-10-24,2009,4,10,4,24,2009,4,10,4,24
1759,2009-10-25,2009,4,10,4,25,2009,4,10,4,25
1760,2009-10-26,2009,4,10,4,26,2009,4,10,4,26
1761,2009-10-27,2009,4,10,4,27,2009,4,10,4,27
1762,2009-10-28,2009,4,10,4,28,2009,4,10,4,28
1763,2009-10-29,2009,4,10,5,29,2009,4,10,5,29
1764,2009-10-30,2009,4,10,5,30,2009,4,10,5,30
1765,2009-10-31,2009,4,10,5,31,2009,4,10,5,31
1766,2009-11-01,2009,4,11,1,01,2009,4,11,1,01
1767,2009-11-02,2009,4,11,1,02,2009,4,11,1,02
1768,2009-11-03,2009,4,11,1,03,2009,4,11,1,03
1769,2009-11-04,2009,4,11,1,04,2009,4,11,1,04
1770,2009-11-05,2009,4,11,1,05,2009,4,11,1,05
1771,2009-11-06,2009,4,11,1,06,2009,4,11,1,06
1772,2009-11-07,2009,4,11,1,07,2009,4,11,1,07
1773,2009-11-08,2009,4,11,2,08,2009,4,11,2,08
1774,2009-11-09,2009,4,11,2,09,2009,4,11,2,09
1775,2009-11-10,2009,4,11,2,10,2009,4,11,2,10
1776,2009-11-11,2009,4,11,2,11,2009,4,11,2,11
1777,2009-11-12,2009,4,11,2,12,2009,4,11,2,12
1778,2009-11-13,2009,4,11,2,13,2009,4,11,2,13
1779,2009-11-14,2009,4,11,2,14,2009,4,11,2,14
1780,2009-11-15,2009,4,11,3,15,2009,4,11,3,15
1781,2009-11-16,2009,4,11,3,16,2009,4,11,3,16
1782,2009-11-17,2009,4,11,3,17,2009,4,11,3,17
1783,2009-11-18,2009,4,11,3,18,2009,4,11,3,18
1784,2009-11-19,2009,4,11,3,19,2009,4,11,3,19
1785,2009-11-20,2009,4,11,3,20,2009,4,11,3,20
1786,2009-11-21,2009,4,11,3,21,2009,4,11,3,21
1787,2009-11-22,2009,4,11,4,22,2009,4,11,4,22
1788,2009-11-23,2009,4,11,4,23,2009,4,11,4,23
1789,2009-11-24,2009,4,11,4,24,2009,4,11,4,24
1790,2009-11-25,2009,4,11,4,25,2009,4,11,4,25
1791,2009-11-26,2009,4,11,4,26,2009,4,11,4,26
1792,2009-11-27,2009,4,11,4,27,2009,4,11,4,27
1793,2009-11-28,2009,4,11,4,28,2009,4,11,4,28
1794,2009-11-29,2009,4,11,5,29,2009,4,11,5,29
1795,2009-11-30,2009,4,11,5,30,2009,4,11,5,30
1796,2009-12-01,2009,4,12,1,01,2009,4,12,1,01
1797,2009-12-02,2009,4,12,1,02,2009,4,12,1,02
1798,2009-12-03,2009,4,12,1,03,2009,4,12,1,03
1799,2009-12-04,2009,4,12,1,04,2009,4,12,1,04
1800,2009-12-05,2009,4,12,1,05,2009,4,12,1,05
1801,2009-12-06,2009,4,12,1,06,2009,4,12,1,06
1802,2009-12-07,2009,4,12,1,07,2009,4,12,1,07
1803,2009-12-08,2009,4,12,2,08,2009,4,12,2,08
1804,2009-12-09,2009,4,12,2,09,2009,4,12,2,09
1805,2009-12-10,2009,4,12,2,10,2009,4,12,2,10
1806,2009-12-11,2009,4,12,2,11,2009,4,12,2,11
1807,2009-12-12,2009,4,12,2,12,2009,4,12,2,12
1808,2009-12-13,2009,4,12,2,13,2009,4,12,2,13
1809,2009-12-14,2009,4,12,2,14,2009,4,12,2,14
1810,2009-12-15,2009,4,12,3,15,2009,4,12,3,15
1811,2009-12-16,2009,4,12,3,16,2009,4,12,3,16
1812,2009-12-17,2009,4,12,3,17,2009,4,12,3,17
1813,2009-12-18,2009,4,12,3,18,2009,4,12,3,18
1814,2009-12-19,2009,4,12,3,19,2009,4,12,3,19
1815,2009-12-20,2009,4,12,3,20,2009,4,12,3,20
1816,2009-12-21,2009,4,12,3,21,2009,4,12,3,21
1817,2009-12-22,2009,4,12,4,22,2009,4,12,4,22
1818,2009-12-23,2009,4,12,4,23,2009,4,12,4,23
1819,2009-12-24,2009,4,12,4,24,2009,4,12,4,24
1820,2009-12-25,2009,4,12,4,25,2009,4,12,4,25
1821,2009-12-26,2009,4,12,4,26,2009,4,12,4,26
1822,2009-12-27,2009,4,12,4,27,2009,4,12,4,27
1823,2009-12-28,2009,4,12,4,28,2009,4,12,4,28
1824,2009-12-29,2009,4,12,5,29,2009,4,12,5,29
1825,2009-12-30,2009,4,12,5,30,2009,4,12,5,30
1826,2009-12-31,2009,4,12,5,31,2009,4,12,5,31
1827,2010-01-01,2010,1,01,1,01,2010,1,01,1,01
1828,2010-01-02,2010,1,01,1,02,2010,1,01,1,02
1829,2010-01-03,2010,1,01,1,03,2010,1,01,1,03
1830,2010-01-04,2010,1,01,1,04,2010,1,01,1,04
1831,2010-01-05,2010,1,01,1,05,2010,1,01,1,05
1832,2010-01-06,2010,1,01,1,06,2010,1,01,1,06
1833,2010-01-07,2010,1,01,1,07,2010,1,01,1,07
1834,2010-01-08,2010,1,01,2,08,2010,1,01,2,08
1835,2010-01-09,2010,1,01,2,09,2010,1,01,2,09
1836,2010-01-10,2010,1,01,2,10,2010,1,01,2,10
1837,2010-01-11,2010,1,01,2,11,2010,1,01,2,11
1838,2010-01-12,2010,1,01,2,12,2010,1,01,2,12
1839,2010-01-13,2010,1,01,2,13,2010,1,01,2,13
1840,2010-01-14,2010,1,01,2,14,2010,1,01,2,14
1841,2010-01-15,2010,1,01,3,15,2010,1,01,3,15
1842,2010-01-16,2010,1,01,3,16,2010,1,01,3,16
1843,2010-01-17,2010,1,01,3,17,2010,1,01,3,17
1844,2010-01-18,2010,1,01,3,18,2010,1,01,3,18
1845,2010-01-19,2010,1,01,3,19,2010,1,01,3,19
1846,2010-01-20,2010,1,01,3,20,2010,1,01,3,20
1847,2010-01-21,2010,1,01,3,21,2010,1,01,3,21
1848,2010-01-22,2010,1,01,4,22,2010,1,01,4,22
1849,2010-01-23,2010,1,01,4,23,2010,1,01,4,23
1850,2010-01-24,2010,1,01,4,24,2010,1,01,4,24
1851,2010-01-25,2010,1,01,4,25,2010,1,01,4,25
1852,2010-01-26,2010,1,01,4,26,2010,1,01,4,26
1853,2010-01-27,2010,1,01,4,27,2010,1,01,4,27
1854,2010-01-28,2010,1,01,4,28,2010,1,01,4,28
1855,2010-01-29,2010,1,01,5,29,2010,1,01,5,29
1856,2010-01-30,2010,1,01,5,30,2010,1,01,5,30
1857,2010-01-31,2010,1,01,5,31,2010,1,01,5,31
1858,2010-02-01,2010,1,02,1,01,2010,1,02,1,01
1859,2010-02-02,2010,1,02,1,02,2010,1,02,1,02
1860,2010-02-03,2010,1,02,1,03,2010,1,02,1,03
1861,2010-02-04,2010,1,02,1,04,2010,1,02,1,04
1862,2010-02-05,2010,1,02,1,05,2010,1,02,1,05
1863,2010-02-06,2010,1,02,1,06,2010,1,02,1,06
1864,2010-02-07,2010,1,02,1,07,2010,1,02,1,07
1865,2010-02-08,2010,1,02,2,08,2010,1,02,2,08
1866,2010-02-09,2010,1,02,2,09,2010,1,02,2,09
1867,2010-02-10,2010,1,02,2,10,2010,1,02,2,10
1868,2010-02-11,2010,1,02,2,11,2010,1,02,2,11
1869,2010-02-12,2010,1,02,2,12,2010,1,02,2,12
1870,2010-02-13,2010,1,02,2,13,2010,1,02,2,13
1871,2010-02-14,2010,1,02,2,14,2010,1,02,2,14
1872,2010-02-15,2010,1,02,3,15,2010,1,02,3,15
1873,2010-02-16,2010,1,02,3,16,2010,1,02,3,16
1874,2010-02-17,2010,1,02,3,17,2010,1,02,3,17
1875,2010-02-18,2010,1,02,3,18,2010,1,02,3,18
1876,2010-02-19,2010,1,02,3,19,2010,1,02,3,19
1877,2010-02-20,2010,1,02,3,20,2010,1,02,3,20
1878,2010-02-21,2010,1,02,3,21,2010,1,02,3,21
1879,2010-02-22,2010,1,02,4,22,2010,1,02,4,22
1880,2010-02-23,2010,1,02,4,23,2010,1,02,4,23
1881,2010-02-24,2010,1,02,4,24,2010,1,02,4,24
1882,2010-02-25,2010,1,02,4,25,2010,1,02,4,25
1883,2010-02-26,2010,1,02,4,26,2010,1,02,4,26
1884,2010-02-27,2010,1,02,4,27,2010,1,02,4,27
1885,2010-02-28,2010,1,02,4,28,2010,1,02,4,28
1886,2010-03-01,2010,1,03,1,01,2010,1,03,1,01
1887,2010-03-02,2010,1,03,1,02,2010,1,03,1,02
1888,2010-03-03,2010,1,03,1,03,2010,1,03,1,03
1889,2010-03-04,2010,1,03,1,04,2010,1,03,1,04
1890,2010-03-05,2010,1,03,1,05,2010,1,03,1,05
1891,2010-03-06,2010,1,03,1,06,2010,1,03,1,06
1892,2010-03-07,2010,1,03,1,07,2010,1,03,1,07
1893,2010-03-08,2010,1,03,2,08,2010,1,03,2,08
1894,2010-03-09,2010,1,03,2,09,2010,1,03,2,09
1895,2010-03-10,2010,1,03,2,10,2010,1,03,2,10
1896,2010-03-11,2010,1,03,2,11,2010,1,03,2,11
1897,2010-03-12,2010,1,03,2,12,2010,1,03,2,12
1898,2010-03-13,2010,1,03,2,13,2010,1,03,2,13
1899,2010-03-14,2010,1,03,2,14,2010,1,03,2,14
1900,2010-03-15,2010,1,03,3,15,2010,1,03,3,15
1901,2010-03-16,2010,1,03,3,16,2010,1,03,3,16
1902,2010-03-17,2010,1,03,3,17,2010,1,03,3,17
1903,2010-03-18,2010,1,03,3,18,2010,1,03,3,18
1904,2010-03-19,2010,1,03,3,19,2010,1,03,3,19
1905,2010-03-20,2010,1,03,3,20,2010,1,03,3,20
1906,2010-03-21,2010,1,03,3,21,2010,1,03,3,21
1907,2010-03-22,2010,1,03,4,22,2010,1,03,4,22
1908,2010-03-23,2010,1,03,4,23,2010,1,03,4,23
1909,2010-03-24,2010,1,03,4,24,2010,1,03,4,24
1910,2010-03-25,2010,1,03,4,25,2010,1,03,4,25
1911,2010-03-26,2010,1,03,4,26,2010,1,03,4,26
1912,2010-03-27,2010,1,03,4,27,2010,1,03,4,27
1913,2010-03-28,2010,1,03,4,28,2010,1,03,4,28
1914,2010-03-29,2010,1,03,5,29,2010,1,03,5,29
1915,2010-03-30,2010,1,03,5,30,2010,1,03,5,30
1916,2010-03-31,2010,1,03,5,31,2010,1,03,5,31
1917,2010-04-01,2010,2,04,1,01,2010,2,04,1,01
1918,2010-04-02,2010,2,04,1,02,2010,2,04,1,02
1919,2010-04-03,2010,2,04,1,03,2010,2,04,1,03
1920,2010-04-04,2010,2,04,1,04,2010,2,04,1,04
1921,2010-04-05,2010,2,04,1,05,2010,2,04,1,05
1922,2010-04-06,2010,2,04,1,06,2010,2,04,1,06
1923,2010-04-07,2010,2,04,1,07,2010,2,04,1,07
1924,2010-04-08,2010,2,04,2,08,2010,2,04,2,08
1925,2010-04-09,2010,2,04,2,09,2010,2,04,2,09
1926,2010-04-10,2010,2,04,2,10,2010,2,04,2,10
1927,2010-04-11,2010,2,04,2,11,2010,2,04,2,11
1928,2010-04-12,2010,2,04,2,12,2010,2,04,2,12
1929,2010-04-13,2010,2,04,2,13,2010,2,04,2,13
1930,2010-04-14,2010,2,04,2,14,2010,2,04,2,14
1931,2010-04-15,2010,2,04,3,15,2010,2,04,3,15
1932,2010-04-16,2010,2,04,3,16,2010,2,04,3,16
1933,2010-04-17,2010,2,04,3,17,2010,2,04,3,17
1934,2010-04-18,2010,2,04,3,18,2010,2,04,3,18
1935,2010-04-19,2010,2,04,3,19,2010,2,04,3,19
1936,2010-04-20,2010,2,04,3,20,2010,2,04,3,20
1937,2010-04-21,2010,2,04,3,21,2010,2,04,3,21
1938,2010-04-22,2010,2,04,4,22,2010,2,04,4,22
1939,2010-04-23,2010,2,04,4,23,2010,2,04,4,23
1940,2010-04-24,2010,2,04,4,24,2010,2,04,4,24
1941,2010-04-25,2010,2,04,4,25,2010,2,04,4,25
1942,2010-04-26,2010,2,04,4,26,2010,2,04,4,26
1943,2010-04-27,2010,2,04,4,27,2010,2,04,4,27
1944,2010-04-28,2010,2,04,4,28,2010,2,04,4,28
1945,2010-04-29,2010,2,04,5,29,2010,2,04,5,29
1946,2010-04-30,2010,2,04,5,30,2010,2,04,5,30
1947,2010-05-01,2010,2,05,1,01,2010,2,05,1,01
1948,2010-05-02,2010,2,05,1,02,2010,2,05,1,02
1949,2010-05-03,2010,2,05,1,03,2010,2,05,1,03
1950,2010-05-04,2010,2,05,1,04,2010,2,05,1,04
1951,2010-05-05,2010,2,05,1,05,2010,2,05,1,05
1952,2010-05-06,2010,2,05,1,06,2010,2,05,1,06
1953,2010-05-07,2010,2,05,1,07,2010,2,05,1,07
1954,2010-05-08,2010,2,05,2,08,2010,2,05,2,08
1955,2010-05-09,2010,2,05,2,09,2010,2,05,2,09
1956,2010-05-10,2010,2,05,2,10,2010,2,05,2,10
1957,2010-05-11,2010,2,05,2,11,2010,2,05,2,11
1958,2010-05-12,2010,2,05,2,12,2010,2,05,2,12
1959,2010-05-13,2010,2,05,2,13,2010,2,05,2,13
1960,2010-05-14,2010,2,05,2,14,2010,2,05,2,14
1961,2010-05-15,2010,2,05,3,15,2010,2,05,3,15
1962,2010-05-16,2010,2,05,3,16,2010,2,05,3,16
1963,2010-05-17,2010,2,05,3,17,2010,2,05,3,17
1964,2010-05-18,2010,2,05,3,18,2010,2,05,3,18
1965,2010-05-19,2010,2,05,3,19,2010,2,05,3,19
1966,2010-05-20,2010,2,05,3,20,2010,2,05,3,20
1967,2010-05-21,2010,2,05,3,21,2010,2,05,3,21
1968,2010-05-22,2010,2,05,4,22,2010,2,05,4,22
1969,2010-05-23,2010,2,05,4,23,2010,2,05,4,23
1970,2010-05-24,2010,2,05,4,24,2010,2,05,4,24
1971,2010-05-25,2010,2,05,4,25,2010,2,05,4,25
1972,2010-05-26,2010,2,05,4,26,2010,2,05,4,26
1973,2010-05-27,2010,2,05,4,27,2010,2,05,4,27
1974,2010-05-28,2010,2,05,4,28,2010,2,05,4,28
1975,2010-05-29,2010,2,05,5,29,2010,2,05,5,29
1976,2010-05-30,2010,2,05,5,30,2010,2,05,5,30
1977,2010-05-31,2010,2,05,5,31,2010,2,05,5,31
1978,2010-06-01,2010,2,06,1,01,2010,2,06,1,01
1979,2010-06-02,2010,2,06,1,02,2010,2,06,1,02
1980,2010-06-03,2010,2,06,1,03,2010,2,06,1,03
1981,2010-06-04,2010,2,06,1,04,2010,2,06,1,04
1982,2010-06-05,2010,2,06,1,05,2010,2,06,1,05
1983,2010-06-06,2010,2,06,1,06,2010,2,06,1,06
1984,2010-06-07,2010,2,06,1,07,2010,2,06,1,07
1985,2010-06-08,2010,2,06,2,08,2010,2,06,2,08
1986,2010-06-09,2010,2,06,2,09,2010,2,06,2,09
1987,2010-06-10,2010,2,06,2,10,2010,2,06,2,10
1988,2010-06-11,2010,2,06,2,11,2010,2,06,2,11
1989,2010-06-12,2010,2,06,2,12,2010,2,06,2,12
1990,2010-06-13,2010,2,06,2,13,2010,2,06,2,13
1991,2010-06-14,2010,2,06,2,14,2010,2,06,2,14
1992,2010-06-15,2010,2,06,3,15,2010,2,06,3,15
1993,2010-06-16,2010,2,06,3,16,2010,2,06,3,16
1994,2010-06-17,2010,2,06,3,17,2010,2,06,3,17
